competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,color,stem_length,stems_per_unit,unit_price,stem_price,matched_variety_name,variety_key,variety_score,cleaned_name_used,matched_product_group_name,product_group_key,product_group_score,created_at,eta_date
PetalJet,1790670766141,Pink Mondial Rose,Premium Roses,Light Pink,70,288,478.08,1.66,Pink Mondial Roses,452eeb34-2851-4dd6-82ae-a37402468c65,0.9928624629974365,mondial pink rose,,,,2025-05-26,2025-06-04
PetalJet,8846979825973,Pink Monster Garden Rose,Garden Roses,Pink,40,36,81.36,2.26,Pink Monster Garden Roses,0392bb90-bd89-4784-9672-2829286bebd3,0.9818916320800781,garden monster pink rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,8846979825973,Pink Monster Garden Rose,Garden Roses,Pink,40,60,126.6,2.11,Pink Monster Garden Roses,0392bb90-bd89-4784-9672-2829286bebd3,0.9818916320800781,garden monster pink rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,8846979825973,Pink Monster Garden Rose,Garden Roses,Pink,40,120,244.8,2.04,Pink Monster Garden Roses,0392bb90-bd89-4784-9672-2829286bebd3,0.9818916320800781,garden monster pink rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,8846979825973,Pink Monster Garden Rose,Garden Roses,Pink,40,240,475.2,1.98,Pink Monster Garden Roses,0392bb90-bd89-4784-9672-2829286bebd3,0.9818916320800781,garden monster pink rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,8846979825973,Pink Monster Garden Rose,Garden Roses,Pink,50,36,84.24,2.34,Pink Monster Garden Roses,0392bb90-bd89-4784-9672-2829286bebd3,0.9818916320800781,garden monster pink rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,8846979825973,Pink Monster Garden Rose,Garden Roses,Pink,50,60,132.6,2.21,Pink Monster Garden Roses,0392bb90-bd89-4784-9672-2829286bebd3,0.9818916320800781,garden monster pink rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,8846979825973,Pink Monster Garden Rose,Garden Roses,Pink,50,120,253.2,2.11,Pink Monster Garden Roses,0392bb90-bd89-4784-9672-2829286bebd3,0.9818916320800781,garden monster pink rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,8846979825973,Pink Monster Garden Rose,Garden Roses,Pink,50,240,494.4,2.06,Pink Monster Garden Roses,0392bb90-bd89-4784-9672-2829286bebd3,0.9818916320800781,garden monster pink rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,8846979825973,Pink Monster Garden Rose,Garden Roses,Pink,60,60,133.8,2.23,Pink Monster Garden Roses,0392bb90-bd89-4784-9672-2829286bebd3,0.9818916320800781,garden monster pink rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,8846979825973,Pink Monster Garden Rose,Garden Roses,Pink,60,120,260.4,2.17,Pink Monster Garden Roses,0392bb90-bd89-4784-9672-2829286bebd3,0.9818916320800781,garden monster pink rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,8846979825973,Pink Monster Garden Rose,Garden Roses,Pink,60,240,506.4,2.11,Pink Monster Garden Roses,0392bb90-bd89-4784-9672-2829286bebd3,0.9818916320800781,garden monster pink rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1786370064445,Pink O'Hara Garden Rose,Garden Roses,Pink,40,48,90.72,1.89,,,,garden hara o pink rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1786370064445,Pink O'Hara Garden Rose,Garden Roses,Pink,40,72,130.32,1.81,,,,garden hara o pink rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1786370064445,Pink O'Hara Garden Rose,Garden Roses,Pink,40,144,253.44,1.76,,,,garden hara o pink rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1786370064445,Pink O'Hara Garden Rose,Garden Roses,Pink,50,48,101.28,2.11,,,,garden hara o pink rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1786370064445,Pink O'Hara Garden Rose,Garden Roses,Pink,50,72,146.16,2.03,,,,garden hara o pink rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1786370064445,Pink O'Hara Garden Rose,Garden Roses,Pink,50,144,283.68,1.97,,,,garden hara o pink rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1786370064445,Pink O'Hara Garden Rose,Garden Roses,Pink,60,72,151.92,2.11,,,,garden hara o pink rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1786370064445,Pink O'Hara Garden Rose,Garden Roses,Pink,60,144,296.64,2.06,,,,garden hara o pink rose,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,8882557550901,Pink Passion Mini Calla Lily -,Calla Lily,calla lilies,40,80,131.2,1.64,Pink Mini Calla,579a70c9-95ed-495e-a213-1dfeb34cc7b5,0.984818160533905,calla lily mini passion pink,Calla's,abc3802a-cdb2-4f92-874a-fe36927e8ec1,0.9851211905479431,2025-05-26,2025-06-04
PetalJet,8882557550901,Pink Passion Mini Calla Lily -,Calla Lily,calla lilies,40,120,183.6,1.53,Pink Mini Calla,579a70c9-95ed-495e-a213-1dfeb34cc7b5,0.984818160533905,calla lily mini passion pink,Calla's,abc3802a-cdb2-4f92-874a-fe36927e8ec1,0.9851211905479431,2025-05-26,2025-06-04
PetalJet,8882557550901,Pink Passion Mini Calla Lily -,Calla Lily,calla lilies,50,70,137.9,1.97,Pink Mini Calla,579a70c9-95ed-495e-a213-1dfeb34cc7b5,0.984818160533905,calla lily mini passion pink,Calla's,abc3802a-cdb2-4f92-874a-fe36927e8ec1,0.9851211905479431,2025-05-26,2025-06-04
PetalJet,8882557550901,Pink Passion Mini Calla Lily -,Calla Lily,calla lilies,50,100,188.0,1.88,Pink Mini Calla,579a70c9-95ed-495e-a213-1dfeb34cc7b5,0.984818160533905,calla lily mini passion pink,Calla's,abc3802a-cdb2-4f92-874a-fe36927e8ec1,0.9851211905479431,2025-05-26,2025-06-04
PetalJet,8847015477557,Pink Swan Rose,Premium Roses,,40,48,65.76,1.37,,,,pink rose swan,,,,2025-05-26,2025-06-04
PetalJet,8847015477557,Pink Swan Rose,Premium Roses,,40,72,92.16,1.28,,,,pink rose swan,,,,2025-05-26,2025-06-04
PetalJet,8847015477557,Pink Swan Rose,Premium Roses,,40,144,180.0,1.25,,,,pink rose swan,,,,2025-05-26,2025-06-04
PetalJet,8847015477557,Pink Swan Rose,Premium Roses,,50,48,73.92,1.54,,,,pink rose swan,,,,2025-05-26,2025-06-04
PetalJet,8847015477557,Pink Swan Rose,Premium Roses,,50,72,104.4,1.45,,,,pink rose swan,,,,2025-05-26,2025-06-04
PetalJet,8847015477557,Pink Swan Rose,Premium Roses,,50,144,203.04,1.41,,,,pink rose swan,,,,2025-05-26,2025-06-04
PetalJet,8847015477557,Pink Swan Rose,Premium Roses,,60,72,115.2,1.6,,,,pink rose swan,,,,2025-05-26,2025-06-04
PetalJet,8847015477557,Pink Swan Rose,Premium Roses,,60,144,224.64,1.56,,,,pink rose swan,,,,2025-05-26,2025-06-04
PetalJet,8847015477557,Pink Swan Rose,Premium Roses,,70,72,120.96,1.68,,,,pink rose swan,,,,2025-05-26,2025-06-04
PetalJet,8847015477557,Pink Swan Rose,Premium Roses,,70,144,234.72,1.63,,,,pink rose swan,,,,2025-05-26,2025-06-04
PetalJet,6653442752611,Pink Veronica -,Veronica,Filler Flower,50,140,110.6,0.79,Pink Veronica,9d57cd8b-410a-4281-80cf-a66024c543ae,1.0,pink veronica,Veronica,d2ea2fc3-6c90-449b-9b0c-c4d9d2400fbc,1.0000001192092896,2025-05-26,2025-06-04
PetalJet,6653442752611,Pink Veronica -,Veronica,Filler Flower,60,100,98.0,0.98,Pink Veronica,9d57cd8b-410a-4281-80cf-a66024c543ae,1.0,pink veronica,Veronica,d2ea2fc3-6c90-449b-9b0c-c4d9d2400fbc,1.0000001192092896,2025-05-26,2025-06-04
PetalJet,1790676041789,Pink Xpression Garden Rose,Garden Roses,expression,50,48,97.44,2.03,Pink X Pression Garden Roses,38226e76-42d0-4011-bb5a-1fdce75bd581,0.9683763980865479,garden pink rose xpression,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1790676041789,Pink Xpression Garden Rose,Garden Roses,expression,50,72,138.96,1.93,Pink X Pression Garden Roses,38226e76-42d0-4011-bb5a-1fdce75bd581,0.9683763980865479,garden pink rose xpression,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1790676041789,Pink Xpression Garden Rose,Garden Roses,expression,50,144,270.72,1.88,Pink X Pression Garden Roses,38226e76-42d0-4011-bb5a-1fdce75bd581,0.9683763980865479,garden pink rose xpression,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1790676041789,Pink Xpression Garden Rose,Garden Roses,expression,50,288,529.92,1.84,Pink X Pression Garden Roses,38226e76-42d0-4011-bb5a-1fdce75bd581,0.9683763980865479,garden pink rose xpression,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1790676041789,Pink Xpression Garden Rose,Garden Roses,expression,60,72,156.24,2.17,Pink X Pression Garden Roses,38226e76-42d0-4011-bb5a-1fdce75bd581,0.9683763980865479,garden pink rose xpression,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1790676041789,Pink Xpression Garden Rose,Garden Roses,expression,60,144,302.4,2.1,Pink X Pression Garden Roses,38226e76-42d0-4011-bb5a-1fdce75bd581,0.9683763980865479,garden pink rose xpression,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1790676041789,Pink Xpression Garden Rose,Garden Roses,expression,60,216,444.96,2.06,Pink X Pression Garden Roses,38226e76-42d0-4011-bb5a-1fdce75bd581,0.9683763980865479,garden pink rose xpression,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,4413404872803,Pittosporum Variegated -,Greens,Cut Greens,55,100,85.0,0.85,Variegated Pittosporum,75dfb4c5-4b91-4db6-9c66-e962377969f3,0.9944058656692505,pittosporum variegated,,,,2025-05-26,2025-06-04
PetalJet,4413404872803,Pittosporum Variegated -,Greens,Cut Greens,55,160,123.2,0.77,Variegated Pittosporum,75dfb4c5-4b91-4db6-9c66-e962377969f3,0.9944058656692505,pittosporum variegated,,,,2025-05-26,2025-06-04
PetalJet,6841682526307,Planet Spray Delphinium Assorted Blue and Blush -,Delphinium,assorted,50,160,177.6,1.11,Blush Pink Planet Delphinium,0c7abdca-27db-49cd-b6eb-fdd34bb9e334,0.974753737449646,and assorted blue blush delphinium planet spray,Delphinium,decde47b-6c08-4330-88cd-78d642cf8823,1.0000001192092896,2025-05-26,2025-06-04
PetalJet,6841682526307,Planet Spray Delphinium Assorted Blue and Blush -,Delphinium,assorted,50,260,273.0,1.05,Blush Pink Planet Delphinium,0c7abdca-27db-49cd-b6eb-fdd34bb9e334,0.974753737449646,and assorted blue blush delphinium planet spray,Delphinium,decde47b-6c08-4330-88cd-78d642cf8823,1.0000001192092896,2025-05-26,2025-06-04
PetalJet,1792974520381,Playa Blanca Rose,Premium Roses,best seller,50,60,125.4,2.09,White  Playa Blanca Roses,3276d79d-695d-4f45-87c4-d53166e34ef3,0.942999005317688,blanca playa rose,,,,2025-05-26,2025-06-04
PetalJet,1792974520381,Playa Blanca Rose,Premium Roses,best seller,50,84,171.36,2.04,White  Playa Blanca Roses,3276d79d-695d-4f45-87c4-d53166e34ef3,0.942999005317688,blanca playa rose,,,,2025-05-26,2025-06-04
PetalJet,1792974520381,Playa Blanca Rose,Premium Roses,best seller,50,168,332.64,1.98,White  Playa Blanca Roses,3276d79d-695d-4f45-87c4-d53166e34ef3,0.942999005317688,blanca playa rose,,,,2025-05-26,2025-06-04
PetalJet,1792974520381,Playa Blanca Rose,Premium Roses,best seller,60,84,191.52,2.28,White  Playa Blanca Roses,3276d79d-695d-4f45-87c4-d53166e34ef3,0.942999005317688,blanca playa rose,,,,2025-05-26,2025-06-04
PetalJet,1792974520381,Playa Blanca Rose,Premium Roses,best seller,60,168,372.96,2.22,White  Playa Blanca Roses,3276d79d-695d-4f45-87c4-d53166e34ef3,0.942999005317688,blanca playa rose,,,,2025-05-26,2025-06-04
PetalJet,4413565436003,Plum Pine Podocarpus Green -,Greens,Cut Greens,55,100,72.0,0.72,Green Branches Podocarpus,2af8351f-e674-41ab-99a9-70cbcbe3e1b9,0.980523943901062,green pine plum podocarpus,,,,2025-05-26,2025-06-04
PetalJet,4413565436003,Plum Pine Podocarpus Green -,Greens,Cut Greens,55,160,104.0,0.65,Green Branches Podocarpus,2af8351f-e674-41ab-99a9-70cbcbe3e1b9,0.980523943901062,green pine plum podocarpus,,,,2025-05-26,2025-06-04
PetalJet,1841480761405,Podocarpus Branch with multiple laterals -,Greens,Cut Greens,50,50,64.5,1.29,Green Branches Podocarpus,2af8351f-e674-41ab-99a9-70cbcbe3e1b9,0.9593021869659424,branch lateral multiple podocarpus with,,,,2025-05-26,2025-06-04
PetalJet,1841480761405,Podocarpus Branch with multiple laterals -,Greens,Cut Greens,50,80,95.2,1.19,Green Branches Podocarpus,2af8351f-e674-41ab-99a9-70cbcbe3e1b9,0.9593021869659424,branch lateral multiple podocarpus with,,,,2025-05-26,2025-06-04
PetalJet,8938882203957,Poker Face Lily 3-5 Bloom -,Lilies,Lilies,70,50,101.0,2.02,,,,3 5 bloom face lily poker,,,,2025-05-26,2025-06-04
PetalJet,4514801877091,Polar Alstroemeria -,Alstroemeria,alstromeria,60,120,123.6,1.03,Green Alstroemeria,2e52f64f-0e58-4ac8-bc8a-c7777d55acb2,0.9894090890884399,alstroemeria polar,Alstroemeria,ecaa1c68-87fc-4f4e-b088-ba5e94c7b7bc,1.0,2025-05-26,2025-06-04
PetalJet,9309262119221,Polar Route Carnation -,Carantions,Wedding,60,200,102.0,0.51,,,,carnation polar route,,,,2025-05-26,2025-06-04
PetalJet,9309262119221,Polar Route Carnation -,Carantions,Wedding,60,350,161.0,0.46,,,,carnation polar route,,,,2025-05-26,2025-06-04
PetalJet,9309262119221,Polar Route Carnation -,Carantions,Wedding,70,300,153.0,0.51,,,,carnation polar route,,,,2025-05-26,2025-06-04
PetalJet,4749624377443,Polar Star Rose,Premium Roses,Wedding,50,48,89.76,1.87,White Polar Star Roses,37de2343-09c4-4489-aabe-7320267e58d6,0.9355863332748413,polar rose star,,,,2025-05-26,2025-06-04
PetalJet,4749624377443,Polar Star Rose,Premium Roses,Wedding,50,72,128.16,1.78,White Polar Star Roses,37de2343-09c4-4489-aabe-7320267e58d6,0.9355863332748413,polar rose star,,,,2025-05-26,2025-06-04
PetalJet,4749624377443,Polar Star Rose,Premium Roses,Wedding,50,144,249.12,1.73,White Polar Star Roses,37de2343-09c4-4489-aabe-7320267e58d6,0.9355863332748413,polar rose star,,,,2025-05-26,2025-06-04
PetalJet,4749624377443,Polar Star Rose,Premium Roses,Wedding,50,288,480.96,1.67,White Polar Star Roses,37de2343-09c4-4489-aabe-7320267e58d6,0.9355863332748413,polar rose star,,,,2025-05-26,2025-06-04
PetalJet,4749624377443,Polar Star Rose,Premium Roses,Wedding,60,72,144.0,2.0,White Polar Star Roses,37de2343-09c4-4489-aabe-7320267e58d6,0.9355863332748413,polar rose star,,,,2025-05-26,2025-06-04
PetalJet,4749624377443,Polar Star Rose,Premium Roses,Wedding,60,144,279.36,1.94,White Polar Star Roses,37de2343-09c4-4489-aabe-7320267e58d6,0.9355863332748413,polar rose star,,,,2025-05-26,2025-06-04
PetalJet,4749624377443,Polar Star Rose,Premium Roses,Wedding,60,288,544.32,1.89,White Polar Star Roses,37de2343-09c4-4489-aabe-7320267e58d6,0.9355863332748413,polar rose star,,,,2025-05-26,2025-06-04
PetalJet,1822298505277,Polo Rose,Premium Roses,best seller,40,60,92.4,1.54,,,,polo rose,,,,2025-05-26,2025-06-04
PetalJet,1822298505277,Polo Rose,Premium Roses,best seller,40,84,126.0,1.5,,,,polo rose,,,,2025-05-26,2025-06-04
PetalJet,1822298505277,Polo Rose,Premium Roses,best seller,40,168,243.6,1.45,,,,polo rose,,,,2025-05-26,2025-06-04
PetalJet,1822298505277,Polo Rose,Premium Roses,best seller,40,336,470.4,1.4,,,,polo rose,,,,2025-05-26,2025-06-04
PetalJet,1822298505277,Polo Rose,Premium Roses,best seller,50,60,101.4,1.69,,,,polo rose,,,,2025-05-26,2025-06-04
PetalJet,1822298505277,Polo Rose,Premium Roses,best seller,50,84,138.6,1.65,,,,polo rose,,,,2025-05-26,2025-06-04
PetalJet,1822298505277,Polo Rose,Premium Roses,best seller,50,168,268.8,1.6,,,,polo rose,,,,2025-05-26,2025-06-04
PetalJet,1822298505277,Polo Rose,Premium Roses,best seller,50,336,517.44,1.54,,,,polo rose,,,,2025-05-26,2025-06-04
PetalJet,1822298505277,Polo Rose,Premium Roses,best seller,60,84,158.76,1.89,,,,polo rose,,,,2025-05-26,2025-06-04
PetalJet,1822298505277,Polo Rose,Premium Roses,best seller,60,168,307.44,1.83,,,,polo rose,,,,2025-05-26,2025-06-04
PetalJet,1822298505277,Polo Rose,Premium Roses,best seller,60,336,601.44,1.79,,,,polo rose,,,,2025-05-26,2025-06-04
PetalJet,8065303052597,Pompano Jumbo Gerber Daisy 40- -,Jumbo Gerber Daisies,Gerbera,40,60,82.2,1.37,,,,40 daisy gerber jumbo pompano,,,,2025-05-26,2025-06-04
PetalJet,8065303052597,Pompano Jumbo Gerber Daisy 50- -,Jumbo Gerber Daisies,Gerbera,50,40,73.6,1.84,,,,50 daisy gerber jumbo pompano,,,,2025-05-26,2025-06-04
PetalJet,1791234310205,Pompeii Rose,Premium Roses,Cream,50,36,66.6,1.85,Cream Pompeii Roses,17d1b346-a167-4252-b937-fbb16b9d0ddd,0.9791953563690186,pompeii rose,,,,2025-05-26,2025-06-04
PetalJet,1791234310205,Pompeii Rose,Premium Roses,Cream,50,60,101.4,1.69,Cream Pompeii Roses,17d1b346-a167-4252-b937-fbb16b9d0ddd,0.9791953563690186,pompeii rose,,,,2025-05-26,2025-06-04
PetalJet,1791234310205,Pompeii Rose,Premium Roses,Cream,50,120,194.4,1.62,Cream Pompeii Roses,17d1b346-a167-4252-b937-fbb16b9d0ddd,0.9791953563690186,pompeii rose,,,,2025-05-26,2025-06-04
PetalJet,1791234310205,Pompeii Rose,Premium Roses,Cream,50,240,381.6,1.59,Cream Pompeii Roses,17d1b346-a167-4252-b937-fbb16b9d0ddd,0.9791953563690186,pompeii rose,,,,2025-05-26,2025-06-04
PetalJet,1791234310205,Pompeii Rose,Premium Roses,Cream,60,60,109.8,1.83,Cream Pompeii Roses,17d1b346-a167-4252-b937-fbb16b9d0ddd,0.9791953563690186,pompeii rose,,,,2025-05-26,2025-06-04
PetalJet,1791234310205,Pompeii Rose,Premium Roses,Cream,60,120,214.8,1.79,Cream Pompeii Roses,17d1b346-a167-4252-b937-fbb16b9d0ddd,0.9791953563690186,pompeii rose,,,,2025-05-26,2025-06-04
PetalJet,1791234310205,Pompeii Rose,Premium Roses,Cream,60,240,415.2,1.73,Cream Pompeii Roses,17d1b346-a167-4252-b937-fbb16b9d0ddd,0.9791953563690186,pompeii rose,,,,2025-05-26,2025-06-04
PetalJet,8937010725173,Pompon Assorted Box #403 -,Poms,assorted,70,50,52.0,1.04,,,,403 assorted box pompon,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.8788712024688721,2025-05-26,2025-06-04
PetalJet,8937010725173,Pompon Assorted Box #403 -,Poms,assorted,70,100,83.0,0.83,,,,403 assorted box pompon,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.8788712024688721,2025-05-26,2025-06-04
PetalJet,8937012560181,Pompon Assorted Box #404 -,Poms,assorted,70,50,52.0,1.04,,,,404 assorted box pompon,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.8788712024688721,2025-05-26,2025-06-04
PetalJet,8937012560181,Pompon Assorted Box #404 -,Poms,assorted,70,100,83.0,0.83,,,,404 assorted box pompon,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.8788712024688721,2025-05-26,2025-06-04
PetalJet,8937016164661,Pompon Assorted Box #405 -,Poms,assorted,70,50,52.0,1.04,,,,405 assorted box pompon,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.8788712024688721,2025-05-26,2025-06-04
PetalJet,8937016164661,Pompon Assorted Box #405 -,Poms,assorted,70,100,83.0,0.83,,,,405 assorted box pompon,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.8788712024688721,2025-05-26,2025-06-04
PetalJet,8937028911413,Pompon Assorted Box #406 -,Poms,assorted,70,50,52.0,1.04,,,,406 assorted box pompon,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.8788712024688721,2025-05-26,2025-06-04
PetalJet,8937028911413,Pompon Assorted Box #406 -,Poms,assorted,70,100,83.0,0.83,,,,406 assorted box pompon,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.8788712024688721,2025-05-26,2025-06-04
PetalJet,8937023897909,Pompon Candor Cushion -,Poms,pom pom,70,40,50.0,1.25,,,,candor cushion pompon,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.8788712024688721,2025-05-26,2025-06-04
PetalJet,8937023897909,Pompon Candor Cushion -,Poms,pom pom,70,80,76.0,0.95,,,,candor cushion pompon,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.8788712024688721,2025-05-26,2025-06-04
PetalJet,8937025863989,Pompon Esponja White Novelty -,Poms,pom pom,70,40,50.0,1.25,,,,esponja novelty pompon white,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.8788712024688721,2025-05-26,2025-06-04
PetalJet,8937025863989,Pompon Esponja White Novelty -,Poms,pom pom,70,80,76.0,0.95,,,,esponja novelty pompon white,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.8788712024688721,2025-05-26,2025-06-04
PetalJet,8937026224437,Pompon Maisy White Cushion -,Poms,pom pom,70,40,50.0,1.25,,,,cushion maisy pompon white,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.8788712024688721,2025-05-26,2025-06-04
PetalJet,8937026224437,Pompon Maisy White Cushion -,Poms,pom pom,70,80,76.0,0.95,,,,cushion maisy pompon white,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.8788712024688721,2025-05-26,2025-06-04
PetalJet,8937027338549,Pompon Sweet Purple Button -,Poms,dark red,70,50,52.0,1.04,,,,button pompon purple sweet,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.8788712024688721,2025-05-26,2025-06-04
PetalJet,8937027338549,Pompon Sweet Purple Button -,Poms,dark red,70,100,83.0,0.83,,,,button pompon purple sweet,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.8788712024688721,2025-05-26,2025-06-04
PetalJet,8937023537461,Pompon Tokio White Daisy -,Poms,pom pom,70,50,52.0,1.04,,,,daisy pompon tokio white,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.8788712024688721,2025-05-26,2025-06-04
PetalJet,8937023537461,Pompon Tokio White Daisy -,Poms,pom pom,70,100,83.0,0.83,,,,daisy pompon tokio white,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.8788712024688721,2025-05-26,2025-06-04
PetalJet,8937025405237,Pompon Trissia Cushion -,Poms,Bicolor,70,40,50.0,1.25,,,,cushion pompon trissia,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.8788712024688721,2025-05-26,2025-06-04
PetalJet,8937025405237,Pompon Trissia Cushion -,Poms,Bicolor,70,80,76.0,0.95,,,,cushion pompon trissia,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.8788712024688721,2025-05-26,2025-06-04
PetalJet,8937026388277,Pompon WhatsApp Green Button -,Poms,dark red,70,50,52.0,1.04,,,,button green pompon whatsapp,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.8788712024688721,2025-05-26,2025-06-04
PetalJet,8937026388277,Pompon WhatsApp Green Button -,Poms,dark red,70,100,83.0,0.83,,,,button green pompon whatsapp,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.8788712024688721,2025-05-26,2025-06-04
PetalJet,6851585605731,Poppy 40- -,Poppy,Fall,40,100,144.0,1.44,,,,40 poppy,,,,2025-05-26,2025-06-04
PetalJet,4516919771235,Pre Sammy Jumbo Gerber Daisy 40- -,Jumbo Gerber Daisies,Gerbera,40,60,82.2,1.37,,,,40 daisy gerber jumbo pre sammy,,,,2025-05-26,2025-06-04
PetalJet,4516919771235,Pre Sammy Jumbo Gerber Daisy 50- -,Jumbo Gerber Daisies,Gerbera,50,40,73.6,1.84,,,,50 daisy gerber jumbo pre sammy,,,,2025-05-26,2025-06-04
PetalJet,4712144371811,Premium White Hydrangea Premium -,Hydrangea,best seller,,14,53.9,3.85,Mixed Select Grade Assorted Hydrangea,7be89b31-e4ff-4a9c-989a-7697f4229b50,0.9634566903114319,hydrangea premium premium white,Hydrangea,3711d6d5-1bf9-491f-8005-af223f9d3203,1.0,2025-05-26,2025-06-04
PetalJet,4712144371811,Premium White Hydrangea Premium -,Hydrangea,best seller,28,28,106.4,3.8,Mixed Select Grade Assorted Hydrangea,7be89b31-e4ff-4a9c-989a-7697f4229b50,0.9634566903114319,hydrangea premium premium white,Hydrangea,3711d6d5-1bf9-491f-8005-af223f9d3203,1.0,2025-05-26,2025-06-04
PetalJet,8411837727029,Priceless Rose,Premium Roses,Pink,40,48,72.48,1.51,,,,priceless rose,,,,2025-05-26,2025-06-04
PetalJet,8411837727029,Priceless Rose,Premium Roses,Pink,40,72,103.68,1.44,,,,priceless rose,,,,2025-05-26,2025-06-04
PetalJet,8411837727029,Priceless Rose,Premium Roses,Pink,40,144,200.16,1.39,,,,priceless rose,,,,2025-05-26,2025-06-04
